,movieId,title,genres
1064,1091,Weekend at Bernie's (1989),Comedy
1065,1092,Basic Instinct (1992),Crime|Mystery|Thriller
1066,1093,Doors; The (1991),Drama
1067,1094,Crying Game; The (1992),Drama|Romance|Thriller
1068,1095,Glengarry Glen Ross (1992),Drama
1069,1096,Sophie's Choice (1982),Drama
1070,1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi
1071,1098,Search for One-eye Jimmy; The (1996),Comedy
1072,1099,Christmas Carol; A (1938),Children|Drama|Fantasy
1073,1100,Days of Thunder (1990),Action|Drama|Romance
1074,1101,Top Gun (1986),Action|Romance
1075,1102,American Strays (1996),Action
1076,1103,Rebel Without a Cause (1955),Drama
1077,1104,Streetcar Named Desire; A (1951),Drama
1078,1105,Children of the Corn IV: The Gathering (1996),Horror
1079,1106,Leopard Son; The (1996),Documentary
1080,1107,Loser (1991),Comedy
1081,1109,Charm's Incidents (Charms Zwischenfälle) (1996),Drama
1082,1110,Bird of Prey (1996),Action
1083,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary
1084,1112,Palookaville (1996),Action|Comedy|Drama
1085,1113,Associate; The (1996),Comedy
1086,1114,Funeral; The (1996),Crime|Drama
1087,1115,Sleepover (1995),Drama
1088,1116,Single Girl; A (Fille seule; La) (1995),Drama
1089,1117,Eighth Day; The (Huitième jour; Le) (1996),Drama
1090,1118,North Star (a.k.a. Tashunga) (1995),Action|Adventure|Crime|Drama|Western
1091,1119,Drunks (1995),Drama
1092,1120,People vs. Larry Flynt; The (1996),Comedy|Drama
1093,1121,Glory Daze (1995),Drama
1094,1122,Plutonium Circus (1995),Documentary
1095,1123,Perfect Candidate; A (1996),Documentary
1096,1124,On Golden Pond (1981),Drama
1097,1125,Return of the Pink Panther; The (1975),Comedy|Crime
1098,1126,Drop Dead Fred (1991),Comedy|Fantasy
1099,1127,Abyss; The (1989),Action|Adventure|Sci-Fi|Thriller
1100,1128,Fog; The (1980),Horror
1101,1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
1102,1130,Howling; The (1980),Horror|Mystery
1103,1131,Jean de Florette (1986),Drama|Mystery
1104,1132,Manon of the Spring (Manon des sources) (1986),Drama
1105,1133,Talking About Sex (1994),Comedy|Drama
1106,1134,Johnny 100 Pesos (Johnny cien pesos) (1993),Action|Drama
1107,1135,Private Benjamin (1980),Comedy
1108,1136,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
1109,1137,Hustler White (1996),Romance
1110,1138,Dadetown (1995),Drama
1111,1139,Everything Relative (1996),Drama
1112,1140,Entertaining Angels: The Dorothy Day Story (1996),Drama
1113,1141,Last Call (Hoogste tijd) (1995),Drama
1114,1142,Get Over It (1996),Drama
1115,1143,Three Lives and Only One Death (Trois vies & une seule mort) (1996),Comedy
1116,1144,Line King: The Al Hirschfeld Story; The (1996),Documentary
1117,1145,Snowriders (1996),Documentary
1118,1146,Curtis's Charm (1995),Comedy|Drama
1119,1147,When We Were Kings (1996),Documentary
1120,1148,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime
1121,1149,JLG/JLG (JLG/JLG - autoportrait de décembre) (1994),Documentary|Drama
1122,1150,Return of Martin Guerre; The (Retour de Martin Guerre; Le) (1982),Drama
1123,1151,Lesson Faust (1994),Animation|Comedy|Drama|Fantasy
1124,1152,He Walked by Night (1948),Crime|Film-Noir|Thriller
1125,1153,Raw Deal (1948),Film-Noir
1126,1154,T-Men (1947),Film-Noir
1127,1155,Invitation; The (Zaproszenie) (1986),Drama
1128,1156,Children Are Watching Us; The (Bambini ci guardano; I) (1944),Drama
1129,1157,Symphonie pastorale; La (1946),Drama
1130,1158,Here Comes Cookie (1935),Comedy
1131,1159,Love in Bloom (1935),Romance
1132,1160,Six of a Kind (1934),Comedy
1133,1161,Tin Drum; The (Blechtrommel; Die) (1979),Drama|War
1134,1162,Ruling Class; The (1972),Comedy|Drama
1135,1163,Mina Tannenbaum (1994),Drama
1136,1164,2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her) (1967),Drama
1137,1165,Bloody Child; The (1996),Drama|Thriller
1138,1166,Farmer & Chase (1997),Comedy
1139,1167,Dear God (1996),Comedy
1140,1168,Bad Moon (1996),Action|Adventure|Horror
1141,1169,American Dream (1990),Documentary
1142,1170,Best of the Best 3: No Turning Back (1995),Action
1143,1171,Bob Roberts (1992),Comedy
1144,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama
1145,1173,Cook the Thief His Wife & Her Lover; The (1989),Comedy|Drama
1146,1174,Dead Tired (Grosse Fatigue) (1994),Comedy
1147,1175,Delicatessen (1991),Comedy|Drama|Romance
1148,1176,Double Life of Veronique; The (Double Vie de Véronique; La) (1991),Drama|Fantasy|Romance
1149,1177,Enchanted April (1992),Drama|Romance
1150,1178,Paths of Glory (1957),Drama|War
1151,1179,Grifters; The (1990),Crime|Drama|Film-Noir
1152,1180,Hear My Song (1991),Comedy
1153,1181,Shooter; The (1997),Western
1154,1183,English Patient; The (1996),Drama|Romance|War
1155,1184,Mediterraneo (1991),Comedy|Drama
1156,1185,My Left Foot (1989),Drama
1157,1186,Sex; Lies; and Videotape (1989),Drama
1158,1187,Passion Fish (1992),Drama
1159,1188,Strictly Ballroom (1992),Comedy|Romance
1160,1189,Thin Blue Line; The (1988),Documentary
1161,1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),Crime|Drama|Romance
1162,1191,Madonna: Truth or Dare (1991),Documentary|Musical
1163,1192,Paris Is Burning (1990),Documentary
1164,1193,One Flew Over the Cuckoo's Nest (1975),Drama
1165,1194,Cheech and Chong's Up in Smoke (1978),Comedy
1166,1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
1167,1197,Princess Bride; The (1987),Action|Adventure|Comedy|Fantasy|Romance
1168,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
1169,1199,Brazil (1985),Fantasy|Sci-Fi
1170,1200,Aliens (1986),Action|Adventure|Horror|Sci-Fi
1171,1201,Good; the Bad and the Ugly; The (Buono; il brutto; il cattivo; Il) (1966),Action|Adventure|Western
1172,1202,Withnail & I (1987),Comedy
1173,1203,12 Angry Men (1957),Drama
1174,1204,Lawrence of Arabia (1962),Adventure|Drama|War
1175,1206,Clockwork Orange; A (1971),Crime|Drama|Sci-Fi|Thriller
1176,1207,To Kill a Mockingbird (1962),Drama
1177,1208,Apocalypse Now (1979),Action|Drama|War
1178,1209,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western
1179,1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
1180,1211,Wings of Desire (Himmel über Berlin; Der) (1987),Drama|Fantasy|Romance
1181,1212,Third Man; The (1949),Film-Noir|Mystery|Thriller
1182,1213,Goodfellas (1990),Crime|Drama
1183,1214,Alien (1979),Horror|Sci-Fi
1184,1215,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror
1185,1216,Big Blue; The (Grand bleu; Le) (1988),Adventure|Drama|Romance
1186,1217,Ran (1985),Drama|War
1187,1218,Killer; The (Die xue shuang xiong) (1989),Action|Crime|Drama|Thriller
1188,1219,Psycho (1960),Crime|Horror
1189,1220,Blues Brothers; The (1980),Action|Comedy|Musical
1190,1221,Godfather: Part II; The (1974),Crime|Drama
1191,1222,Full Metal Jacket (1987),Drama|War
1192,1223,Grand Day Out with Wallace and Gromit; A (1989),Adventure|Animation|Children|Comedy|Sci-Fi
1193,1224,Henry V (1989),Action|Drama|Romance|War
1194,1225,Amadeus (1984),Drama
1195,1226,Quiet Man; The (1952),Drama|Romance
1196,1227,Once Upon a Time in America (1984),Crime|Drama
1197,1228,Raging Bull (1980),Drama
1198,1230,Annie Hall (1977),Comedy|Romance
1199,1231,Right Stuff; The (1983),Drama
1200,1232,Stalker (1979),Drama|Mystery|Sci-Fi
1201,1233,Boot; Das (Boat; The) (1981),Action|Drama|War
1202,1234,Sting; The (1973),Comedy|Crime
1203,1235,Harold and Maude (1971),Comedy|Drama|Romance
1204,1236,Trust (1990),Comedy|Drama|Romance
1205,1237,Seventh Seal; The (Sjunde inseglet; Det) (1957),Drama
1206,1238,Local Hero (1983),Comedy
1207,1240,Terminator; The (1984),Action|Sci-Fi|Thriller
1208,1241,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror
1209,1242,Glory (1989),Drama|War
1210,1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
1211,1244,Manhattan (1979),Comedy|Drama|Romance
1212,1245,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
1213,1246,Dead Poets Society (1989),Drama
1214,1247,Graduate; The (1967),Comedy|Drama|Romance
1215,1248,Touch of Evil (1958),Crime|Film-Noir|Thriller
1216,1249,Femme Nikita; La (Nikita) (1990),Action|Crime|Romance|Thriller
1217,1250,Bridge on the River Kwai; The (1957),Adventure|Drama|War
1218,1251,8 1/2 (8½) (1963),Drama|Fantasy
1219,1252,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
1220,1253,Day the Earth Stood Still; The (1951),Drama|Sci-Fi|Thriller
1221,1254,Treasure of the Sierra Madre; The (1948),Action|Adventure|Drama|Western
1222,1255,Bad Taste (1987),Comedy|Horror|Sci-Fi
1223,1256,Duck Soup (1933),Comedy|Musical|War
1224,1257,Better Off Dead... (1985),Comedy|Romance
1225,1258,Shining; The (1980),Horror
1226,1259,Stand by Me (1986),Adventure|Drama
1227,1260,M (1931),Crime|Film-Noir|Thriller
1228,1261,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror
1229,1262,Great Escape; The (1963),Action|Adventure|Drama|War
1230,1263,Deer Hunter; The (1978),Drama|War
1231,1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller
1232,1265,Groundhog Day (1993),Comedy|Fantasy|Romance
1233,1266,Unforgiven (1992),Drama|Western
1234,1267,Manchurian Candidate; The (1962),Crime|Thriller|War
1235,1268,Pump Up the Volume (1990),Comedy|Drama
1236,1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
1237,1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi
1238,1271,Fried Green Tomatoes (1991),Comedy|Crime|Drama
1239,1272,Patton (1970),Drama|War
1240,1273,Down by Law (1986),Comedy|Drama|Film-Noir
1241,1274,Akira (1988),Action|Adventure|Animation|Sci-Fi
1242,1275,Highlander (1986),Action|Adventure|Fantasy
1243,1276,Cool Hand Luke (1967),Drama
1244,1277,Cyrano de Bergerac (1990),Comedy|Drama|Romance
1245,1278,Young Frankenstein (1974),Comedy|Fantasy
1246,1279,Night on Earth (1991),Comedy|Drama
1247,1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama
1248,1281,Great Dictator; The (1940),Comedy|Drama|War
1249,1282,Fantasia (1940),Animation|Children|Fantasy|Musical
1250,1283,High Noon (1952),Drama|Western
1251,1284,Big Sleep; The (1946),Crime|Film-Noir|Mystery
1252,1285,Heathers (1989),Comedy
1253,1286,Somewhere in Time (1980),Drama|Romance
1254,1287,Ben-Hur (1959),Action|Adventure|Drama
1255,1288,This Is Spinal Tap (1984),Comedy
1256,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary
1257,1290,Some Kind of Wonderful (1987),Drama|Romance
1258,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure
1259,1292,Being There (1979),Comedy|Drama
1260,1293,Gandhi (1982),Drama
1261,1295,Unbearable Lightness of Being; The (1988),Drama
1262,1296,Room with a View; A (1986),Drama|Romance
1263,1297,Real Genius (1985),Comedy
1264,1298,Pink Floyd: The Wall (1982),Drama|Musical
1265,1299,Killing Fields; The (1984),Drama|War
1266,1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama
1267,1301,Forbidden Planet (1956),Drama|Sci-Fi
1268,1302,Field of Dreams (1989),Children|Drama|Fantasy
1269,1303,Man Who Would Be King; The (1975),Adventure|Drama
1270,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western
1271,1305,Paris; Texas (1984),Drama|Romance
1272,1306,Until the End of the World (Bis ans Ende der Welt) (1991),Adventure|Drama|Sci-Fi
1273,1307,When Harry Met Sally... (1989),Comedy|Romance
1274,1308,I Shot a Man in Vegas (1995),Comedy
1275,1309,Parallel Sons (1995),Drama|Romance
1276,1310,Hype! (1996),Documentary
1277,1311,Santa with Muscles (1996),Comedy
1278,1312,Female Perversions (1996),Drama
1279,1313,Mad Dog Time (1996),Crime
1280,1314,Breathing Room (1996),Romance
1281,1315,Paris Was a Woman (1995),Documentary
1282,1316,Anna (1996),Drama
1283,1317,I'm Not Rappaport (1996),Comedy
1284,1318,Blue Juice (1995),Comedy|Drama
1285,1319,Kids of Survival (1996),Documentary
1286,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller
1287,1321,American Werewolf in London; An (1981),Comedy|Horror|Thriller
1288,1322,Amityville 1992: It's About Time (1992),Horror
1289,1323,Amityville 3-D (1983),Horror
1290,1324,Amityville: Dollhouse (1996),Horror
1291,1325,Amityville: A New Generation (1993),Horror
1292,1326,Amityville II: The Possession (1982),Horror
1293,1327,Amityville Horror; The (1979),Drama|Horror|Mystery|Thriller
1294,1328,Amityville Curse; The (1990),Horror
1295,1329,Blood for Dracula (Andy Warhol's Dracula) (1974),Horror
1296,1330,April Fool's Day (1986),Horror
1297,1331,Audrey Rose (1977),Horror
1298,1332,Believers; The (1987),Horror|Thriller
1299,1333,Birds; The (1963),Horror|Thriller
1300,1334,Blob; The (1958),Horror|Sci-Fi
1301,1335,Blood Beach (1981),Horror|Mystery
1302,1336,Body Parts (1991),Horror|Thriller
1303,1337,Body Snatcher; The (1945),Drama|Horror|Thriller
1304,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller
1305,1340,Bride of Frankenstein; The (Bride of Frankenstein) (1935),Drama|Horror|Sci-Fi
1306,1341,Burnt Offerings (1976),Horror
1307,1342,Candyman (1992),Horror|Thriller
1308,1343,Cape Fear (1991),Thriller
1309,1344,Cape Fear (1962),Crime|Drama|Thriller
1310,1345,Carrie (1976),Drama|Fantasy|Horror|Thriller
1311,1346,Cat People (1982),Drama|Fantasy|Horror
1312,1347,Nightmare on Elm Street; A (1984),Horror|Thriller
1313,1348,Nosferatu (Nosferatu; eine Symphonie des Grauens) (1922),Horror
1314,1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),Horror
1315,1350,Omen; The (1976),Horror|Mystery|Thriller
1316,1351,Blood and Wine (Blood & Wine) (1996),Crime|Drama|Thriller
1317,1352,Albino Alligator (1996),Crime|Thriller
1318,1353,Mirror Has Two Faces; The (1996),Comedy|Drama|Romance
1319,1354,Breaking the Waves (1996),Drama|Mystery
1320,1355,Nightwatch (1997),Horror|Thriller
1321,1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller
1322,1357,Shine (1996),Drama|Romance
1323,1358,Sling Blade (1996),Drama
1324,1359,Jingle All the Way (1996),Children|Comedy
1325,1360,Identification of a Woman (Identificazione di una donna) (1982),Drama
1326,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
1327,1363,Preacher's Wife; The (1996),Drama
1328,1364,Zero Kelvin (Kjærlighetens kjøtere) (1995),Drama
1329,1365,Ridicule (1996),Drama
1330,1366,Crucible; The (1996),Drama
1331,1367,101 Dalmatians (1996),Adventure|Children|Comedy
1332,1368,Forbidden Christ; The (Cristo proibito; Il) (1950),Drama
1333,1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller
1334,1370,Die Hard 2 (1990),Action|Adventure|Thriller
1335,1371,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi
1336,1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi
1337,1373,Star Trek V: The Final Frontier (1989),Action|Sci-Fi
1338,1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller
1339,1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi
1340,1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi
1341,1377,Batman Returns (1992),Action|Crime
1342,1378,Young Guns (1988),Action|Comedy|Western
1343,1379,Young Guns II (1990),Action|Western
1344,1380,Grease (1978),Comedy|Musical|Romance
1345,1381,Grease 2 (1982),Comedy|Musical|Romance
1346,1382,Marked for Death (1990),Action|Drama
1347,1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi
1348,1384,Substance of Fire; The (1996),Drama
1349,1385,Under Siege (1992),Action|Drama|Thriller
1350,1386,Terror in a Texas Town (1958),Western
1351,1387,Jaws (1975),Action|Horror
1352,1388,Jaws 2 (1978),Horror|Thriller
1353,1389,Jaws 3-D (1983),Action|Horror
1354,1390,My Fellow Americans (1996),Comedy
1355,1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi
1356,1392,Citizen Ruth (1996),Comedy|Drama
1357,1393,Jerry Maguire (1996),Drama|Romance
1358,1394,Raising Arizona (1987),Comedy
1359,1395,Tin Men (1987),Comedy|Drama
1360,1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi
1361,1397,Bastard Out of Carolina (1996),Drama
1362,1398,In Love and War (1996),Romance|War
1363,1399,Marvin's Room (1996),Drama
1364,1400,Somebody is Waiting (1996),Drama
1365,1401,Ghosts of Mississippi (1996),Drama
1366,1404,Night Falls on Manhattan (1996),Crime|Drama
1367,1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime
1368,1406,La Cérémonie (1995),Crime|Drama|Mystery|Thriller
1369,1407,Scream (1996),Comedy|Horror|Mystery|Thriller
1370,1408,Last of the Mohicans; The (1992),Action|Romance|War|Western
1371,1409,Michael (1996),Comedy|Drama|Fantasy|Romance
1372,1410,Evening Star; The (1996),Comedy|Drama
1373,1411,Hamlet (1996),Crime|Drama|Romance
1374,1412,Some Mother's Son (1996),Drama
1375,1413,Whole Wide World; The (1996),Drama
1376,1414,Mother (1996),Comedy
1377,1415,Thieves (Voleurs; Les) (1996),Crime|Drama|Romance
1378,1416,Evita (1996),Drama|Musical
1379,1417,Portrait of a Lady; The (1996),Drama
1380,1419,Walkabout (1971),Adventure|Drama
1381,1420,Message to Love: The Isle of Wight Festival (1996),Documentary
1382,1421,Grateful Dead (1995),Documentary
1383,1422,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller
1384,1423,Hearts and Minds (1996),Drama
1385,1424,Inside (1996),Action
1386,1425,Fierce Creatures (1997),Comedy
1387,1426,Zeus and Roxanne (1997),Children
1388,1427,Turbulence (1997),Action|Thriller
1389,1428,Angel Baby (1995),Drama
1390,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller
1391,1430,Underworld (1996),Comedy|Thriller
1392,1431,Beverly Hills Ninja (1997),Action|Comedy
1393,1432,Metro (1997),Action|Comedy|Crime|Drama|Thriller
1394,1433,The Machine (1994),Horror|Sci-Fi|Thriller
1395,1434,Stranger; The (1994),Action
1396,1436,Falling in Love Again (1980),Comedy
1397,1437,Cement Garden; The (1993),Drama
1398,1438,Dante's Peak (1997),Action|Thriller
1399,1439,Meet Wally Sparks (1997),Comedy
1400,1440,Amos & Andrew (1993),Comedy
1401,1441,Benny & Joon (1993),Comedy|Romance
1402,1442,Prefontaine (1997),Drama
1403,1443,Tickle in the Heart; A (1996),Documentary
1404,1444,Guantanamera (1994),Comedy
1405,1445,McHale's Navy (1997),Comedy|War
1406,1446,Kolya (Kolja) (1996),Comedy|Drama
1407,1447,Gridlock'd (1997),Crime
1408,1448,Fire on the Mountain (1996),Documentary
1409,1449,Waiting for Guffman (1996),Comedy
1410,1450,Prisoner of the Mountains (Kavkazsky plennik) (1996),War
1411,1453,Beautician and the Beast; The (1997),Comedy|Romance
1412,1454,SubUrbia (1997),Comedy|Drama
1413,1455,Hotel de Love (1996),Comedy|Romance
1414,1456,Pest; The (1997),Comedy
1415,1457,Fools Rush In (1997),Comedy|Drama|Romance
1416,1458,Touch (1997),Drama|Fantasy|Romance
1417,1459,Absolute Power (1997),Mystery|Thriller
1418,1460,That Darn Cat (1997),Children|Comedy|Mystery
1419,1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy
1420,1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),Documentary
1421,1463,That Old Feeling (1997),Comedy|Romance
1422,1464,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance
1423,1465,Rosewood (1997),Action|Drama
1424,1466,Donnie Brasco (1997),Crime|Drama
1425,1467,Salut cousin! (1996),Comedy|Drama
1426,1468,Booty Call (1997),Comedy|Romance
1427,1470,Rhyme & Reason (1997),Documentary
1428,1471,Boys Life 2 (1997),Drama
1429,1472,City of Industry (1997),Crime|Thriller
1430,1473,Best Men (1997),Action|Comedy|Crime|Drama
1431,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy
1432,1475,Kama Sutra: A Tale of Love (1996),Romance
1433,1476,Private Parts (1997),Comedy|Drama
1434,1477,Love Jones (1997),Romance
1435,1479,Saint; The (1997),Action|Romance|Sci-Fi|Thriller
1436,1480,Smilla's Sense of Snow (1997),Drama|Thriller
1437,1482,Van; The (1996),Comedy|Drama
1438,1483,Crash (1996),Drama|Thriller
1439,1484,Daytrippers; The (1996),Comedy|Drama|Mystery|Romance
1440,1485,Liar Liar (1997),Comedy
1441,1486,Quiet Room; The (1996),Drama
1442,1487,Selena (1997),Drama|Musical
1443,1488,Devil's Own; The (1997),Action|Drama|Thriller
1444,1489,Cats Don't Dance (1997),Animation|Children|Musical
1445,1490,B*A*P*S (1997),Comedy
1446,1493,Love and Other Catastrophes (1996),Romance
1447,1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children
1448,1496,Anna Karenina (1997),Drama|Romance
1449,1497,Double Team (1997),Action
1450,1498,Inventing the Abbotts (1997),Drama|Romance
1451,1499,Anaconda (1997),Action|Adventure|Thriller
1452,1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance
1453,1501,Keys to Tulsa (1997),Crime
1454,1502,Kissed (1996),Drama|Romance
1455,1503,8 Heads in a Duffel Bag (1997),Comedy
1456,1504,Hollow Reed (1996),Drama
1457,1507,Paradise Road (1997),Drama|War
1458,1508,Traveller (1997),Drama
1459,1509,All Over Me (1997),Drama
1460,1510,Brother's Kiss; A (1997),Drama
1461,1511,Chef in Love; A (Shekvarebuli kulinaris ataserti retsepti) (1997),Comedy|Romance
1462,1513,Romy and Michele's High School Reunion (1997),Comedy
1463,1514,Temptress Moon (Feng Yue) (1996),Romance
1464,1515,Volcano (1997),Action|Drama|Thriller
1465,1516,Children of the Revolution (1996),Comedy
1466,1517,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy
1467,1518,Breakdown (1997),Action|Thriller
1468,1519,Broken English (1996),Drama
1469,1520,Commandments (1997),Romance
1470,1522,Ripe (1996),Drama
1471,1523,Truth or Consequences; N.M. (1997),Action|Crime|Romance
1472,1524,Turning; The (1992),Drama
1473,1525,Warriors of Virtue (1997),Action|Adventure|Children|Fantasy
1474,1526,Fathers' Day (1997),Comedy
1475,1527,Fifth Element; The (1997),Action|Adventure|Comedy|Sci-Fi
1476,1528,Intimate Relations (1996),Comedy
1477,1529,Nowhere (1997),Comedy|Drama
1478,1531,Losing Chase (1996),Drama
1479,1532,Sprung (1997),Comedy
1480,1533,Promise; The (La promesse) (1996),Drama
1481,1534,Bonheur; Le (1965),Drama
1482,1535,Love! Valour! Compassion! (1997),Drama|Romance
1483,1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance
1484,1538,Second Jungle Book: Mowgli & Baloo; The (1997),Adventure|Children
1485,1539,Twin Town (1997),Comedy|Crime
1486,1541,Addicted to Love (1997),Comedy|Romance
1487,1542,Brassed Off (1996),Comedy|Drama|Romance
1488,1543,Designated Mourner; The (1997),Drama
1489,1544,Lost World: Jurassic Park; The (1997),Action|Adventure|Sci-Fi|Thriller
1490,1545,Ponette (1996),Drama
1491,1546,Schizopolis (1996),Comedy
1492,1547,Shiloh (1997),Children|Drama
1493,1548,War at Home; The (1996),Drama
1494,1549,Rough Magic (1995),Drama|Romance
1495,1550,Trial and Error (1997),Comedy|Romance
1496,1551,Buddy (1997),Adventure|Children|Drama
1497,1552,Con Air (1997),Action|Adventure|Thriller
1498,1553,Late Bloomers (1996),Comedy
1499,1554,Pillow Book; The (1996),Drama|Romance
1500,1555,To Have; or Not (En avoir (ou pas)) (1995),Drama
1501,1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller
1502,1557,Squeeze (1997),Drama
1503,1558,Sudden Manhattan (1997),Comedy
1504,1559,Next Step; The (1997),Drama
1505,1561,Wedding Bell Blues (1996),Comedy
1506,1562,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller
1507,1563,Dream With the Fishes (1997),Drama
1508,1564,For Roseanna (Roseanna's Grave) (1997),Comedy|Drama|Romance
1509,1565,Head Above Water (1996),Comedy|Thriller
1510,1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical
1511,1567,The Last Time I Committed Suicide (1997),Drama
1512,1568,MURDER and murder (1996),Crime|Drama|Mystery
1513,1569,My Best Friend's Wedding (1997),Comedy|Romance
1514,1570,Tetsuo II: Body Hammer (1992),Horror|Sci-Fi
1515,1571,When the Cat's Away (Chacun cherche son chat) (1996),Comedy|Romance
1516,1572,Contempt (Mépris; Le) (1963),Drama
1517,1573,Face/Off (1997),Action|Crime|Drama|Thriller
1518,1574,Fall (1997),Romance
1519,1575,Gabbeh (1996),Drama
1520,1577,Mondo (1996),Drama
1521,1578,Innocent Sleep; The (1996),Crime
1522,1579,For Ever Mozart (1996),Drama
1523,1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi
1524,1581,Out to Sea (1997),Comedy
1525,1582,Wild America (1997),Adventure|Children
1526,1583,Simple Wish; A (1997),Children|Fantasy
1527,1584,Contact (1997),Drama|Sci-Fi
1528,1585,Love Serenade (1996),Comedy
1529,1586,G.I. Jane (1997),Action|Drama
1530,1587,Conan the Barbarian (1982),Action|Adventure|Fantasy
1531,1588,George of the Jungle (1997),Children|Comedy
1532,1589,Cop Land (1997),Action|Crime|Drama|Thriller
1533,1590,Event Horizon (1997),Horror|Sci-Fi|Thriller
1534,1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
1535,1592,Air Bud (1997),Children|Comedy
1536,1593,Picture Perfect (1997),Comedy|Romance
1537,1594,In the Company of Men (1997),Comedy|Drama
1538,1595,Free Willy 3: The Rescue (1997),Adventure|Children|Drama
1539,1596,Career Girls (1997),Drama
1540,1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller
1541,1598,Desperate Measures (1998),Crime|Drama|Thriller
1542,1599,Steel (1997),Action
1543,1600,She's So Lovely (1997),Drama|Romance
1544,1601,Hoodlum (1997),Crime|Drama|Film-Noir
1545,1602,Leave It to Beaver (1997),Comedy
1546,1603,Mimic (1997),Horror|Sci-Fi|Thriller
1547,1604,Money Talks (1997),Action|Comedy
1548,1605,Excess Baggage (1997),Adventure|Romance
1549,1606,Kull the Conqueror (1997),Action|Adventure
1550,1608,Air Force One (1997),Action|Thriller
1551,1609,187 (One Eight Seven) (1997),Drama|Thriller
1552,1610,Hunt for Red October; The (1990),Action|Adventure|Thriller
1553,1611,My Own Private Idaho (1991),Drama|Romance
1554,1612,Kiss Me; Guido (1997),Comedy
1555,1613,Star Maps (1997),Drama
1556,1614,In & Out (1997),Comedy
