,index,adult,budget,id,imdb_id,original_language,popularity,poster_path,release_date,revenue,runtime,status,title,video,vote_average,vote_count,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_foreign,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_tv_movie,genre_thriller,genre_war,genre_western
1073,4358,f,0,14441,94884,en,2.821608,/tlMZLOtJNMrJUW4MJNEUw9ZmKBf.jpg,1988-08-10,8674093,124.0,Released,Clean and Sober,f,6.3,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,4365,f,4500000,10127,94919,en,9.97523,/8aEf1xiAemsZIMpAL6pHQeJvOw2.jpg,1988-04-29,3813293,86.0,Released,Critters 2,f,5.0,91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1075,4366,f,0,12702,101627,en,5.163739,/m9XgzAJk6b9ei4F21IcH1lAzUZX.jpg,1991-12-11,0,86.0,Released,Critters 3,f,4.5,70,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1076,4373,f,0,5680,95088,en,5.554398,/2T3wyTNmtD8jDVeHtv1Ko7yVFWm.jpg,1988-09-30,5596267,96.0,Released,Elvira: Mistress of the Dark,f,6.1,88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1077,4380,f,22000000,10130,95243,en,11.978983,/yiD0x9H8cFsoebgyLtR4BLKXo0O.jpg,1988-09-23,0,129.0,Released,Gorillas in the Mist,f,6.7,136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,4381,f,24000000,2617,95253,en,11.666172,/eSruS487kYsjr7k3QJayktlIYyp.jpg,1988-06-17,43455230,91.0,Released,The Great Outdoors,f,6.4,155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,4385,f,0,75889,95333,en,1.742499,/p4ydd6RjOVgKccv5B6ga8tMGXsq.jpg,1988-03-04,0,101.0,Released,The House on Carroll Street,f,5.4,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,4387,f,0,26723,95360,en,1.69806,/1Ohlpat92pC15NqXc5gpOsDt6vB.jpg,1988-10-07,0,100.0,Released,Imagine: John Lennon,f,7.3,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,4390,f,2500000,11347,95488,en,9.97466,/sSNQFYOHkey0Yke2qR3y1Y7KX6e.jpg,1988-09-14,1189315,93.0,Released,The Lair of the White Worm,f,5.8,59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,4391,f,12300000,12144,95489,en,13.631352,/hkKSmDRnbKUBAyZszz9b4kcQhvt.jpg,1988-11-18,84460846,69.0,Released,The Land Before Time,f,7.0,660,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,4394,f,0,41963,95599,en,7.058299,/qnd7y0WlsXmoohkd9GpPqKBwXBh.jpg,1988-03-11,0,91.0,Released,Masquerade,f,5.2,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1084,4395,f,0,13482,95638,en,5.56568,/hYpmXlyARhOnBZMDsZbOHEQOnLI.jpg,1988-03-18,0,117.0,Released,The Milagro Beanfield War,f,6.7,24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,4396,f,20000000,34014,95654,en,2.044436,/36PTBwmEVRqL7Ul8ZZvSmf5RB7C.jpg,1988-09-09,0,103.0,Released,Moon Over Parador,f,6.0,17,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1086,4398,f,20000000,12120,95687,en,6.493525,/o9feh3DGHvNZ835cm2ajYHwZwiN.jpg,1988-12-09,13854000,108.0,Released,My Stepmother is an Alien,f,5.3,132,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1087,4399,f,0,47818,95736,en,1.355189,/tYT5udScxagqq3q9yvFksojpTuK.jpg,1988-07-21,6264058,90.0,Released,A Night in the Life of Jimmy Reardon,f,4.9,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1088,4405,f,4000000,10925,89907,en,6.258984,/1vydUitzC8W8W5oNevEArCltydJ.jpg,1985-05-15,14237000,91.0,Released,The Return of the Living Dead,f,7.3,270,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,4406,f,0,13965,95993,en,0.652283,/mI3K4qCYAzNTZgkl9Lrh86FLklD.jpg,1988-03-24,0,110.0,Released,Return to Snowy River,f,6.0,10,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1090,4410,f,0,70842,96029,en,0.654549,/pTa4OElppiowGDDIoLJePGIDZ4k.jpg,1988-05-06,331000,89.0,Released,Salome's Last Dance,f,5.7,10,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,4411,f,0,38909,96030,en,1.659488,/jAmA4xVZ22sQNc9F0GmTMOoMi3J.jpg,1988-07-09,8892589,98.0,Released,Salsa,f,4.8,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1092,4414,f,0,38558,96087,en,1.596442,/dYrW6T0TZMgGmoSoKKRDIstdF0s.jpg,1988-05-06,0,112.0,Released,Shakedown,f,6.2,17,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,4415,f,0,9717,96098,en,2.514717,/qIuzEGChrlUyi2ZqFF5gX5vr693.jpg,1988-02-12,29300000,109.0,Released,Shoot to Kill,f,6.7,45,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1094,4423,f,0,91445,96241,en,0.807818,/zR9W9WRKG8DVW7l64kKHvV096g3.jpg,1988-01-22,0,78.0,Released,The Telephone,f,5.8,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,4429,f,0,28176,96316,en,4.647907,/o0vbmZoJX2YbKRQoWIs3iHC18hD.jpg,1988-08-12,0,110.0,Released,Tucker: The Man and His Dream,f,6.5,71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,4431,f,0,26603,96380,en,9.39207,/1BB6Y6nF2cxVdLw8IuuNuRJiSU1.jpg,1988-02-25,0,98.0,Released,Vice Versa,f,5.6,48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,4438,f,0,25678,92548,en,4.237511,/qZT15rkBfTz1kSgoesSInVm7TXH.jpg,1987-05-01,0,90.0,Released,American Ninja 2: The Confrontation,f,4.9,49,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,4448,f,22500000,10142,97027,en,7.435688,/vwIkjKYMrlewvxjLICR4v4cfGPN.jpg,1989-08-18,18671317,113.0,Released,Casualties of War,f,6.8,203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1099,4450,f,0,86093,97109,en,0.456397,/yThJoCdaEfHkzdJNkgaTrF6zApL.jpg,1989-08-23,0,94.0,Released,Cookie,f,5.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,4459,f,0,25005,97262,en,1.591236,/fEXSSh5X3acJg7Un2UuUeEoRuEF.jpg,1989-01-01,0,104.0,Released,Eddie and the Cruisers II: Eddie Lives!,f,6.4,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1101,4467,f,0,41969,97435,en,0.029194,/mtKu9eA2rBGEEISS9JNcCl7hwdt.jpg,1988-09-29,0,119.0,Released,The Girl in a Swing,f,4.7,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1102,4470,f,0,11465,97457,en,3.602521,/zx7HLHsov2mTFtMKaEIxChYjALs.jpg,1989-06-30,0,108.0,Released,Great Balls of Fire!,f,6.0,79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,4474,f,0,17819,97500,en,3.005651,/k7XJHTjXZrbydSCYY1845gUVyDx.jpg,1989-02-03,0,94.0,Released,Her Alibi,f,5.0,37,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1104,4489,f,25000000,14372,97737,en,10.653446,/xbkwnoWW3fiViysDloJrPhXcuUJ.jpg,1989-03-17,15704614,98.0,Released,Leviathan,f,6.0,125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1105,4491,f,24000000,9972,97770,en,4.701379,/jZHNC2ZzhDBb1WfrFc9DSSs7449.jpg,1989-08-04,22099847,115.0,Released,Lock Up,f,6.2,208,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1106,4492,f,7500000,9494,97778,en,5.795045,/zyq8wUKk3FVfgkYnI1IVgmypOtG.jpg,1989-10-12,296000000,93.0,Released,Look Who's Talking,f,5.8,546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1107,4498,f,0,39197,97892,en,6.250816,/u3hsPgOV39JRNfQNNOsaq5vhgyk.jpg,1989-04-28,0,102.0,Released,Miss Firecracker,f,5.0,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,4504,f,0,27607,98068,en,2.834709,/iGVG2vKvG5fDDq8IcF3pfLfSxgt.jpg,1989-01-27,0,81.0,Released,Parents,f,6.1,40,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,4506,f,0,20006,98097,en,5.794189,/7XYykCIVegcVprrBUG16D6iYQe9.jpg,1989-05-26,0,122.0,Released,Pink Cadillac,f,5.3,49,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1110,4509,f,93000000,331,163025,en,0.648867,/26L7XODsNlxX3VwkfuUnYOslbRF.jpg,2001-07-18,368780809,92.0,Released,Jurassic Park III,f,5.7,2109,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1111,4511,f,12000000,327,222851,ja,8.134524,/zcnznSvHqAcLJ9Cm6XM202gS7yO.jpg,2000-09-09,15250000,114.0,Released,Brother,f,6.8,107,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1112,4519,f,0,47574,259442,en,0.417273,/aGcp6THPH0xdnWePO54SBNxv464.jpg,2000-09-27,0,93.0,Released,The Monkey's Mask,f,4.8,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,4521,f,0,87462,98184,en,0.349371,/AiNqeMzPhzkPMBVhXTcpSYB15r3.jpg,1989-08-30,0,92.0,Released,Relentless,f,6.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1114,4522,f,0,20307,98188,en,1.806334,/b2v6bdRAZIO6vU4jH34xwZAQq2E.jpg,1989-06-02,0,106.0,Released,Renegades,f,5.2,19,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1115,4533,f,18000000,11185,98282,en,17.367336,/psB1Zb6sqnzHyCgtJrEJqphflVx.jpg,1989-05-12,46908987,103.0,Released,See No Evil: Hear No Evil,f,6.4,220,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,4535,f,0,18683,98319,en,1.714899,/A4D7UKNpDrQ4I2JFTxd2nVHDBYO.jpg,1989-10-27,0,108.0,Released,Shirley Valentine,f,6.5,21,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1117,4536,f,5000000,12521,98320,en,5.587765,/hT9gfH41qIKKf8rTs8sLsY0Q8KL.jpg,1989-10-27,16554699,109.0,Released,Shocker,f,5.5,89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1118,4540,f,0,30666,98385,en,11.067992,/kE8bhkaIRUuMmYbcEC4SNTW1sUH.jpg,1989-11-03,1519796,93.0,Released,Stepfather II: Make Room For Daddy,f,5.8,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1119,4544,f,55000000,9618,98439,en,7.507261,/mHDDTtNMyDkjy807KmNsuSJyIQK.jpg,1989-12-22,63408614,104.0,Released,Tango & Cash,f,6.1,468,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,4545,f,0,16560,98442,en,0.879566,/p8CBSiI4rU6CA00D6qKDxG2jC5g.jpg,1989-02-12,9114702,111.0,Released,Tap,f,6.0,7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,4550,f,15000000,2616,98554,en,8.13754,/pfRn0CzYq5n49EDl8BV8Jjry6ZM.jpg,1989-08-16,79258538,100.0,Released,Uncle Buck,f,6.6,338,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,4557,f,0,8494,108539,en,7.348632,/5Xa36IWsp1Q6KCUUs9EQydMLduH.jpg,1993-07-09,0,97.0,Released,Weekend at Bernie's II,f,4.9,74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,4565,f,0,53119,119512,en,0.444226,/jY6aW0PkGs7psZSvFMqwDs7LiTi.jpg,1998-03-30,100544,100.0,Released,Left Luggage,f,6.9,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,4570,f,42000000,2057,218922,en,9.970359,/i8FEQy5IWAqOzXm4uDHy2r3Swym.jpg,2001-08-03,35402320,118.0,Released,Original Sin,f,5.8,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1125,4571,f,37000000,9880,247638,en,7.387171,/sxpvHk286sXLJWcFrBMNIsXbYsd.jpg,2001-08-03,165335153,115.0,Released,The Princess Diaries,f,6.5,1063,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1126,4575,f,0,11385,56059,en,10.921504,/ulF9l08e5fAo5A2x2KLku59csXN.jpg,1962-06-19,0,157.0,Released,Hatari!,f,6.2,50,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,4578,f,0,44414,102299,en,4.198128,/goDiRWjhqUFuD0sKoZT5yNTDVBI.jpg,1991-09-13,0,112.0,Released,Liebestraum,f,6.2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1128,4579,f,0,44258,60668,en,0.448733,/sjAqIva1SJSt7L5H0CJ4WwdEFtp.jpg,1967-01-01,0,116.0,Released,Marat/Sade,f,5.9,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,4582,f,0,70042,108323,en,0.113788,/AnObAtG5Otm0KFeKGHR73G8I7xx.jpg,1994-01-29,0,83.0,Released,Theremin: An Electronic Odyssey,f,5.2,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,4585,f,0,17169,80377,en,6.279562,/tYb7uRvaGta3Y08J1C1Q65WiI4G.jpg,1980-12-17,70687344,115.0,Released,Any Which Way You Can,f,6.1,95,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,4586,f,0,39176,80402,en,1.004992,/y4od6RABfARDjlZoQzN4YQOXDNQ.jpg,1980-07-31,0,105.0,Released,The Awakening,f,5.8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,4588,f,0,19267,80436,en,3.298877,/4CXdankJXL1jqAb4wHOjoJPvwpn.jpg,1980-09-10,0,95.0,Released,The Big Brawl,f,5.9,27,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,4592,f,35000000,13496,244000,en,10.855383,/cijrhkluznw3T6ZAh2wDP5EUtOs.jpg,2001-08-17,13678913,94.0,Released,American Outlaws,f,5.7,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1134,4594,f,3000000,24936,250323,en,2.541051,/4Qw1NbxvYjqYQ6HZbCctcWVH7DL.jpg,2001-01-21,0,101.0,Released,The Deep End,f,6.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,4605,f,28000000,10016,228333,en,7.058599,/rBmkaKxRg55zBZr11EGbedFJM0.jpg,2001-08-24,14010832,98.0,Released,Ghosts of Mars,f,4.8,299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1136,4607,f,0,37920,221799,en,4.284793,/eNlCG0gYTcNMP1axfjAm5ezpomK.jpg,2001-06-22,850225,106.0,Released,An American Rhapsody,f,6.0,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,4609,f,0,206412,233699,en,0.476406,/2Zf9NVZIFUdBwgJz2Z8AEUXU3tF.jpg,2000-05-14,0,90.0,Released,Lisa Picard Is Famous,f,4.0,1,,,,,,,,,,,,,,,,,,,,
1138,4616,f,0,21118,219400,en,3.093697,/eKlb8QU8r0aSDMx9fwkMfkwAWsj.jpg,2002-12-13,261603,91.0,Released,Waking Up in Reno,f,5.0,23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1139,4618,f,0,16314,103596,en,11.035859,/lvfgYcK0dpgwCuRX4mTqc1Yg3yF.jpg,1992-08-07,0,84.0,Released,3 Ninjas,f,5.5,102,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,4620,f,0,40508,112255,en,2.544118,/bd9if2VRAxBrXxkhT28hXMiusY1.jpg,1995-04-07,0,85.0,Released,3 Ninjas Knuckle Up,f,4.2,32,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,4627,f,57000000,12508,202470,en,10.076223,/eMbsUnRfRciBGLclsqmICPOXbir.jpg,2001-09-04,16991902,105.0,Released,Rock Star,f,6.0,194,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,4633,f,0,106230,263957,th,0.290354,/nLxxZt5zlVcSoyjjRA5SxpWDZsb.jpg,2000-03-04,0,104.0,Released,The Iron Ladies,f,5.2,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,4634,f,0,35176,243595,en,0.563767,/jWd0LUXsJ2DkgJWbJRnDk3ZZ0G8.jpg,2001-09-14,0,89.0,Released,Kill Me Later,f,6.0,8,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1144,4637,f,0,26661,47795,en,4.656016,/aHKjPVnDwE6iiz3pVj7MGwXo8B.jpg,1955-06-01,0,79.0,Released,Abbott and Costello Meet the Mummy,f,6.4,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,4654,f,0,12537,82416,en,3.122717,/bNKL85XlkS7VLfBKELm1V0ltecZ.jpg,1981-08-28,2689068,124.0,Released,The French Lieutenant's Woman,f,6.7,46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1146,4658,f,0,21028,79579,ru,3.494578,/g9DaVMYJMm3Tzv9SPjlg6yrx8bH.jpg,1980-02-11,0,142.0,Released,Moscow Does Not Believe in Tears,f,7.9,47,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1147,4660,f,0,35200,75132,en,1.247876,/gXkxRo7yEWY9n4Uvt6gJMt5cTYq.jpg,1976-06-28,0,129.0,Released,The Return of a Man Called Horse,f,5.3,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1148,4665,f,0,30295,58092,en,5.441136,/sUrlbJRaCRkbzQGEnM3iilf4Cgp.jpg,1964-10-12,0,118.0,Released,Father Goose,f,6.5,54,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1149,4669,f,9400000,11576,57193,en,13.266545,/jihWfNbGSjGAxiHOX2r1kSlzwIm.jpg,1963-11-07,60000000,163.0,Released,It's a Mad: Mad: Mad: Mad World,f,7.0,142,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,4671,f,0,43802,33836,en,1.745592,/AcbaV4lh9U9r08orBiLrUdg0wo4.jpg,1941-08-20,0,115.0,Released,The Little Foxes,f,7.7,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1151,4673,f,725000,15393,67588,en,5.820841,/o3Jd24NHQSSYwFpf8QuF3kMCP7Z.jpg,1971-11-03,10600000,102.0,Released,Play Misty for Me,f,6.5,102,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1152,4674,f,2900000,248,55312,en,2.649605,/4s5aoejcKbCawjESf2nCHIF67QZ.jpg,1961-12-18,5000000,136.0,Released,Pocketful of Miracles,f,7.3,25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,4678,f,0,1644,108473,en,7.492302,/7RgHejzJKEv94LGHQzhQGk4vwzb.jpg,1993-02-05,0,109.0,Released,The Vanishing,f,5.9,134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
